id,name,portion_g,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,calcium_mg,iron_mg,sodium_mg,defaultUnit,units,unitConversions,nutritionPer100g,category,source_pdf,page,notes
leite_de_vaca_integral_pó,"Leite, de vaca, integral, pó",100,497.0,25.4,26.9,39.2,NULL,890.0,0.5,323.0,100g,"[""100g"", ""gramas"", ""g"", ""bife"", ""filé"", ""peito"", ""coxa"", ""sobrecoxa"", ""fatia"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""bife"": 120, ""filé"": 150, ""peito"": 200, ""coxa"": 150, ""sobrecoxa"": 180, ""fatia"": 30, ""porção"": 150, ""kg"": 1000}","{""calories"": 497.0, ""energy_kj"": 2078.0, ""protein"": 25.4, ""fat"": 26.9, ""carbs"": 39.2, ""cholesterol"": 85.0, ""moisture"": 2.7, ""ash"": 5.8, ""calcium"": 890.0, ""magnesium"": 77.0, ""phosphorus"": 1242.0, ""iron"": 0.5, ""sodium"": 323.0, ""potassium"": 1132.0, ""copper"": 0.11, ""zinc"": 2.7, ""retinol"": 361.0, ""thiamine"": 0.24, ""riboflavin"": 1.03}",Carnes,#1food-moz.pdf,1,Entry 459 from source table
leite_fermentado,"Leite, fermentado",100,70.0,1.9,0.1,15.7,NULL,72.0,NULL,33.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 70.0, ""energy_kj"": 291.0, ""protein"": 1.9, ""fat"": 0.1, ""carbs"": 15.7, ""cholesterol"": 2.0, ""moisture"": 81.9, ""ash"": 0.5, ""calcium"": 72.0, ""magnesium"": 6.0, ""manganese"": 0.02, ""phosphorus"": 63.0, ""sodium"": 33.0, ""potassium"": 94.0, ""copper"": 0.01, ""zinc"": 0.3, ""thiamine"": 0.08, ""riboflavin"": 0.11, ""vitamin_c"": 0.5}",Laticínios,#1food-moz.pdf,1,Entry 460 from source table
queijo_minas_frescal,"Queijo, minas, frescal",100,264.0,17.4,20.2,3.2,NULL,579.0,0.9,31.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 264.0, ""energy_kj"": 1106.0, ""protein"": 17.4, ""fat"": 20.2, ""carbs"": 3.2, ""cholesterol"": 62.0, ""moisture"": 56.1, ""ash"": 3.0, ""calcium"": 579.0, ""magnesium"": 7.0, ""manganese"": 0.02, ""phosphorus"": 123.0, ""iron"": 0.9, ""sodium"": 31.0, ""potassium"": 105.0, ""zinc"": 0.3, ""retinol"": 161.0, ""riboflavin"": 0.25}",Laticínios,#1food-moz.pdf,1,Entry 461 from source table
queijo_minas_meia_cura,"Queijo, minas, meia cura",100,321.0,21.2,24.6,3.6,NULL,696.0,0.2,501.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 321.0, ""energy_kj"": 1342.0, ""protein"": 21.2, ""fat"": 24.6, ""carbs"": 3.6, ""cholesterol"": 76.0, ""moisture"": 47.1, ""ash"": 3.5, ""calcium"": 696.0, ""magnesium"": 27.0, ""manganese"": 0.02, ""phosphorus"": 403.0, ""iron"": 0.2, ""sodium"": 501.0, ""potassium"": 120.0, ""copper"": 0.07, ""zinc"": 2.7, ""retinol"": 111.0, ""thiamine"": 0.03, ""riboflavin"": 0.32}",Laticínios,#1food-moz.pdf,1,Entry 462 from source table
queijo_mozarela,"Queijo, mozarela",100,330.0,22.6,25.2,3.0,NULL,875.0,0.3,581.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 330.0, ""energy_kj"": 1380.0, ""protein"": 22.6, ""fat"": 25.2, ""carbs"": 3.0, ""cholesterol"": 80.0, ""moisture"": 45.3, ""ash"": 3.8, ""calcium"": 875.0, ""magnesium"": 24.0, ""manganese"": 0.03, ""phosphorus"": 470.0, ""iron"": 0.3, ""sodium"": 581.0, ""potassium"": 62.0, ""copper"": 0.08, ""zinc"": 3.5, ""retinol"": 109.0, ""riboflavin"": 0.2}",Laticínios,#1food-moz.pdf,1,Entry 463 from source table
queijo_parmesão,"Queijo, parmesão",100,453.0,35.6,33.5,1.7,NULL,992.0,0.5,1844.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 453.0, ""energy_kj"": 1895.0, ""protein"": 35.6, ""fat"": 33.5, ""carbs"": 1.7, ""cholesterol"": 106.0, ""moisture"": 21.2, ""ash"": 8.0, ""calcium"": 992.0, ""magnesium"": 33.0, ""manganese"": 0.05, ""phosphorus"": 745.0, ""iron"": 0.5, ""sodium"": 1844.0, ""potassium"": 96.0, ""copper"": 0.17, ""zinc"": 4.4, ""retinol"": 66.0, ""riboflavin"": 0.44, ""pyridoxine"": 0.23}",Laticínios,#1food-moz.pdf,1,Entry 464 from source table
queijo_pasteurizado,"Queijo, pasteurizado",100,303.0,9.4,27.4,5.7,NULL,323.0,0.3,780.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 303.0, ""energy_kj"": 1268.0, ""protein"": 9.4, ""fat"": 27.4, ""carbs"": 5.7, ""cholesterol"": 82.0, ""moisture"": 54.4, ""ash"": 3.1, ""calcium"": 323.0, ""magnesium"": 16.0, ""manganese"": 0.01, ""phosphorus"": 578.0, ""iron"": 0.3, ""sodium"": 780.0, ""potassium"": 194.0, ""copper"": 0.05, ""zinc"": 1.3, ""retinol"": 57.0, ""riboflavin"": 0.2}",Laticínios,#1food-moz.pdf,1,Entry 465 from source table
queijo_petit_suisse_morango,"Queijo, petit suisse, morango",100,121.0,5.8,2.8,18.5,NULL,731.0,0.1,412.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 121.0, ""energy_kj"": 507.0, ""protein"": 5.8, ""fat"": 2.8, ""carbs"": 18.5, ""cholesterol"": 12.0, ""moisture"": 72.2, ""ash"": 0.7, ""calcium"": 731.0, ""magnesium"": 27.0, ""manganese"": 0.02, ""phosphorus"": 448.0, ""iron"": 0.1, ""sodium"": 412.0, ""potassium"": 121.0, ""copper"": 0.01, ""zinc"": 2.7, ""retinol"": 273.0, ""thiamine"": 0.22, ""riboflavin"": 0.27, ""pyridoxine"": 0.21, ""niacin"": 2.68}",Laticínios,#1food-moz.pdf,1,Entry 466 from source table
queijo_prato,"Queijo, prato",100,360.0,22.7,29.1,1.9,NULL,940.0,0.3,580.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 360.0, ""energy_kj"": 1506.0, ""protein"": 22.7, ""fat"": 29.1, ""carbs"": 1.9, ""cholesterol"": 91.0, ""moisture"": 42.4, ""ash"": 3.9, ""calcium"": 940.0, ""magnesium"": 28.0, ""manganese"": 0.03, ""phosphorus"": 461.0, ""iron"": 0.3, ""sodium"": 580.0, ""potassium"": 73.0, ""copper"": 0.1, ""zinc"": 3.5, ""retinol"": 123.0, ""riboflavin"": 0.22}",Laticínios,#1food-moz.pdf,1,Entry 467 from source table
queijo_requeijão_cremoso,"Queijo, requeijão, cremoso",100,257.0,9.6,23.4,2.4,NULL,259.0,0.1,558.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 257.0, ""energy_kj"": 1074.0, ""protein"": 9.6, ""fat"": 23.4, ""carbs"": 2.4, ""cholesterol"": 74.0, ""moisture"": 62.5, ""ash"": 2.0, ""calcium"": 259.0, ""magnesium"": 12.0, ""manganese"": 0.02, ""phosphorus"": 448.0, ""iron"": 0.1, ""sodium"": 558.0, ""potassium"": 93.0, ""copper"": 0.05, ""zinc"": 1.3, ""retinol"": 195.0, ""riboflavin"": 0.19}",Laticínios,#1food-moz.pdf,1,Entry 468 from source table
queijo_ricota,"Queijo, ricota",100,140.0,12.6,8.1,3.8,NULL,253.0,0.1,283.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 140.0, ""energy_kj"": 585.0, ""protein"": 12.6, ""fat"": 8.1, ""carbs"": 3.8, ""cholesterol"": 49.0, ""moisture"": 73.6, ""ash"": 1.9, ""calcium"": 253.0, ""magnesium"": 12.0, ""phosphorus"": 162.0, ""iron"": 0.1, ""sodium"": 283.0, ""potassium"": 112.0, ""zinc"": 0.5, ""retinol"": 53.0, ""riboflavin"": 0.15}",Laticínios,#1food-moz.pdf,1,Entry 469 from source table
bebida_isotônica_sabores_variados,"Bebida isotônica, sabores variados",100,26.0,0.0,0.0,6.4,NULL,1.0,0.7,44.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 26.0, ""energy_kj"": 107.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 6.4, ""moisture"": 93.5, ""ash"": 0.1, ""calcium"": 1.0, ""phosphorus"": 9.0, ""iron"": 0.7, ""sodium"": 44.0, ""potassium"": 13.0}",Alimentos,#1food-moz.pdf,1,Entry 470 from source table
café_infusão_10,"Café, infusão 10%",100,9.0,0.7,0.1,1.5,NULL,3.0,NULL,1.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 9.0, ""energy_kj"": 38.0, ""protein"": 0.7, ""fat"": 0.1, ""carbs"": 1.5, ""moisture"": 97.4, ""ash"": 0.4, ""calcium"": 3.0, ""magnesium"": 10.0, ""manganese"": 0.04, ""phosphorus"": 9.0, ""sodium"": 1.0, ""potassium"": 156.0, ""copper"": 0.01}",Bebidas,#1food-moz.pdf,1,Entry 471 from source table
cana_aguardente_1,"Cana, aguardente 1",100,216.0,NULL,NULL,NULL,NULL,NULL,NULL,3.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 216.0, ""energy_kj"": 902.0, ""sodium"": 3.0, ""copper"": 0.06}",Alimentos,#1food-moz.pdf,1,Entry 472 from source table
cana_caldo_de,"Cana, caldo de",100,65.0,NULL,NULL,18.2,0.1,9.0,0.8,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 65.0, ""energy_kj"": 273.0, ""carbs"": 18.2, ""fiber"": 0.1, ""moisture"": 81.7, ""ash"": 0.1, ""calcium"": 9.0, ""magnesium"": 12.0, ""manganese"": 0.21, ""phosphorus"": 5.0, ""iron"": 0.8, ""potassium"": 18.0, ""copper"": 0.01, ""zinc"": 0.1, ""pyridoxine"": 0.03, ""vitamin_c"": 2.8}",Alimentos,#1food-moz.pdf,1,Entry 473 from source table
cerveja_pilsen_2,"Cerveja, pilsen 2",100,41.0,0.6,NULL,3.3,NULL,5.0,NULL,4.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 41.0, ""energy_kj"": 170.0, ""protein"": 0.6, ""carbs"": 3.3, ""moisture"": 92.4, ""ash"": 0.1, ""calcium"": 5.0, ""magnesium"": 7.0, ""manganese"": 0.01, ""phosphorus"": 19.0, ""sodium"": 4.0, ""potassium"": 29.0, ""pyridoxine"": 0.14, ""niacin"": 2.92}",Bebidas,#1food-moz.pdf,1,Entry 474 from source table
chá_ervadoce_infusão_5,"Chá, erva-doce, infusão 5%",100,1.0,0.0,0.0,0.4,NULL,2.0,NULL,1.0,100g,"[""100g"", ""gramas"", ""g"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""colher de sopa"": 12, ""colher de chá"": 4, ""xícara"": 180, ""kg"": 1000}","{""calories"": 1.0, ""energy_kj"": 6.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 0.4, ""moisture"": 99.6, ""ash"": 0.0, ""calcium"": 2.0, ""magnesium"": 1.0, ""manganese"": 0.01, ""phosphorus"": 1.0, ""sodium"": 1.0, ""potassium"": 10.0, ""copper"": 0.01, ""thiamine"": 1.23, ""riboflavin"": 0.23}",Açúcares,#1food-moz.pdf,1,Entry 475 from source table
chá_mate_infusão_5,"Chá, mate, infusão 5%",100,3.0,0.0,0.1,0.6,NULL,1.0,NULL,NULL,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 3.0, ""energy_kj"": 11.0, ""protein"": 0.0, ""fat"": 0.1, ""carbs"": 0.6, ""moisture"": 99.3, ""ash"": 0.0, ""calcium"": 1.0, ""magnesium"": 2.0, ""manganese"": 0.27, ""potassium"": 5.0, ""thiamine"": 0.89}",Bebidas,#1food-moz.pdf,1,Entry 476 from source table
chá_preto_infusão_5,"Chá, preto, infusão 5%",100,2.0,0.0,0.0,0.6,NULL,0.0,NULL,NULL,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 2.0, ""energy_kj"": 9.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 0.6, ""moisture"": 99.4, ""ash"": 0.0, ""calcium"": 0.0, ""magnesium"": 1.0, ""manganese"": 0.09, ""phosphorus"": 2.0, ""potassium"": 13.0, ""thiamine"": 3.11, ""riboflavin"": 0.48}",Bebidas,#1food-moz.pdf,1,Entry 477 from source table
coco_água_de,"Coco, água de",100,22.0,0.0,0.0,5.3,0.1,19.0,NULL,2.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 22.0, ""energy_kj"": 90.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 5.3, ""fiber"": 0.1, ""moisture"": 94.3, ""ash"": 0.5, ""calcium"": 19.0, ""magnesium"": 5.0, ""manganese"": 0.25, ""phosphorus"": 4.0, ""sodium"": 2.0, ""potassium"": 162.0, ""thiamine"": 0.01, ""vitamin_c"": 2.4}",Bebidas,#1food-moz.pdf,1,Entry 478 from source table
refrigerante_tipo_água_tônica,"Refrigerante, tipo água tônica",100,31.0,0.0,0.0,8.0,NULL,1.0,NULL,8.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 31.0, ""energy_kj"": 129.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 8.0, ""moisture"": 92.0, ""ash"": 0.0, ""calcium"": 1.0, ""phosphorus"": 0.0, ""sodium"": 8.0, ""potassium"": 2.0}",Bebidas,#1food-moz.pdf,1,Entry 479 from source table
refrigerante_tipo_cola,"Refrigerante, tipo cola",100,34.0,0.0,0.0,8.7,NULL,1.0,NULL,7.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 34.0, ""energy_kj"": 140.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 8.7, ""moisture"": 91.3, ""ash"": 0.1, ""calcium"": 1.0, ""phosphorus"": 17.0, ""sodium"": 7.0, ""potassium"": 1.0}",Bebidas,#1food-moz.pdf,1,Entry 480 from source table
refrigerante_tipo_guaraná,"Refrigerante, tipo guaraná",100,39.0,0.0,0.0,10.0,NULL,1.0,NULL,9.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 39.0, ""energy_kj"": 162.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 10.0, ""moisture"": 90.0, ""ash"": 0.0, ""calcium"": 1.0, ""sodium"": 9.0, ""potassium"": 1.0}",Bebidas,#1food-moz.pdf,1,Entry 481 from source table
refrigerante_tipo_laranja,"Refrigerante, tipo laranja",100,46.0,0.0,0.0,11.8,NULL,2.0,NULL,9.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 46.0, ""energy_kj"": 191.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 11.8, ""moisture"": 88.2, ""ash"": 0.0, ""calcium"": 2.0, ""magnesium"": 1.0, ""phosphorus"": 1.0, ""sodium"": 9.0, ""potassium"": 16.0}",Frutas,#1food-moz.pdf,1,Entry 482 from source table
refrigerante_tipo_limão,"Refrigerante, tipo limão",100,40.0,0.0,0.0,10.3,NULL,2.0,NULL,9.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 40.0, ""energy_kj"": 166.0, ""protein"": 0.0, ""fat"": 0.0, ""carbs"": 10.3, ""moisture"": 89.7, ""ash"": 0.0, ""calcium"": 2.0, ""magnesium"": 1.0, ""sodium"": 9.0, ""potassium"": 4.0}",Bebidas,#1food-moz.pdf,1,Entry 483 from source table
omelete_de_queijo,"Omelete, de queijo",100,268.0,15.6,22.0,0.4,NULL,166.0,1.4,216.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá"", ""fatia""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 1.03, ""litro"": 1030, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5, ""fatia"": 20}","{""calories"": 268.0, ""energy_kj"": 1121.0, ""protein"": 15.6, ""fat"": 22.0, ""carbs"": 0.4, ""cholesterol"": 384.0, ""moisture"": 60.5, ""ash"": 1.5, ""calcium"": 166.0, ""magnesium"": 14.0, ""manganese"": 0.03, ""phosphorus"": 314.0, ""iron"": 1.4, ""sodium"": 216.0, ""potassium"": 127.0, ""copper"": 0.03, ""zinc"": 1.4, ""retinol"": 59.0, ""thiamine"": 0.03, ""riboflavin"": 0.24}",Laticínios,#1food-moz.pdf,1,Entry 484 from source table
ovo_de_codorna_inteiro_cru,"Ovo, de codorna, inteiro, cru",100,177.0,13.7,12.7,0.8,NULL,79.0,3.3,129.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""clara"", ""gema""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 50, ""unidade pequena"": 40, ""unidade média"": 50, ""unidade grande"": 60, ""clara"": 30, ""gema"": 20}","{""calories"": 177.0, ""energy_kj"": 740.0, ""protein"": 13.7, ""fat"": 12.7, ""carbs"": 0.8, ""cholesterol"": 568.0, ""moisture"": 71.7, ""ash"": 1.2, ""calcium"": 79.0, ""magnesium"": 11.0, ""phosphorus"": 279.0, ""iron"": 3.3, ""sodium"": 129.0, ""potassium"": 79.0, ""copper"": 0.04, ""zinc"": 2.1, ""retinol"": 305.0, ""thiamine"": 0.11, ""riboflavin"": 0.12, ""niacin"": 0.97}",Ovos,#1food-moz.pdf,1,Entry 485 from source table
ovo_de_galinha_clara_cozida10minutos,"Ovo, de galinha, clara, cozida/10minutos",100,59.0,13.4,0.1,0.0,NULL,6.0,0.1,181.0,100g,"[""100g"", ""gramas"", ""g"", ""bife"", ""filé"", ""peito"", ""coxa"", ""sobrecoxa"", ""fatia"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""bife"": 120, ""filé"": 150, ""peito"": 200, ""coxa"": 150, ""sobrecoxa"": 180, ""fatia"": 30, ""porção"": 150, ""kg"": 1000}","{""calories"": 59.0, ""energy_kj"": 249.0, ""protein"": 13.4, ""fat"": 0.1, ""carbs"": 0.0, ""moisture"": 85.2, ""ash"": 0.7, ""calcium"": 6.0, ""magnesium"": 11.0, ""phosphorus"": 15.0, ""iron"": 0.1, ""sodium"": 181.0, ""potassium"": 146.0, ""copper"": 0.03, ""riboflavin"": 0.08}",Carnes,#1food-moz.pdf,1,Entry 486 from source table
ovo_de_galinha_gema_cozida10minutos,"Ovo, de galinha, gema, cozida/10minutos",100,353.0,15.9,30.8,1.6,NULL,114.0,2.9,45.0,100g,"[""100g"", ""gramas"", ""g"", ""bife"", ""filé"", ""peito"", ""coxa"", ""sobrecoxa"", ""fatia"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""bife"": 120, ""filé"": 150, ""peito"": 200, ""coxa"": 150, ""sobrecoxa"": 180, ""fatia"": 30, ""porção"": 150, ""kg"": 1000}","{""calories"": 353.0, ""energy_kj"": 1476.0, ""protein"": 15.9, ""fat"": 30.8, ""carbs"": 1.6, ""cholesterol"": 1272.0, ""moisture"": 50.0, ""ash"": 1.7, ""calcium"": 114.0, ""magnesium"": 9.0, ""manganese"": 0.06, ""phosphorus"": 386.0, ""iron"": 2.9, ""sodium"": 45.0, ""potassium"": 87.0, ""zinc"": 2.9, ""retinol"": 148.0, ""thiamine"": 0.18, ""riboflavin"": 0.22}",Carnes,#1food-moz.pdf,1,Entry 487 from source table
ovo_de_galinha_inteiro_cozido10minutos,"Ovo, de galinha, inteiro, cozido/10minutos",100,146.0,13.3,9.5,0.6,NULL,49.0,1.5,146.0,100g,"[""100g"", ""gramas"", ""g"", ""bife"", ""filé"", ""peito"", ""coxa"", ""sobrecoxa"", ""fatia"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""bife"": 120, ""filé"": 150, ""peito"": 200, ""coxa"": 150, ""sobrecoxa"": 180, ""fatia"": 30, ""porção"": 150, ""kg"": 1000}","{""calories"": 146.0, ""energy_kj"": 610.0, ""protein"": 13.3, ""fat"": 9.5, ""carbs"": 0.6, ""cholesterol"": 397.0, ""moisture"": 75.8, ""ash"": 0.8, ""calcium"": 49.0, ""magnesium"": 11.0, ""manganese"": 0.02, ""phosphorus"": 184.0, ""iron"": 1.5, ""sodium"": 146.0, ""potassium"": 139.0, ""copper"": 0.04, ""zinc"": 1.2, ""retinol"": 32.0, ""thiamine"": 0.08, ""riboflavin"": 0.3}",Carnes,#1food-moz.pdf,1,Entry 488 from source table
